1842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Last Update,Year,Sub Region,BU,Cluster,Country,Category,Range,Campaign,Playb ID,MX ID,CDU Naming,Burst,Media,Media Subtype,PM Type,Initial Date,End Date,Duration (W),Duration (D),Initial Month (num),Initial Month,End Month,Total Budget,Q1,Q2,Q3,Q4,Budget Check,Total WOA,W Off Air,Total TRPs,Total R1+,Total R3+,NS vs WM,Medium vs Campaign Budget,Medium vs Range Buget,Campaign vs Range Budget,Campaign vs Category Budget,Range vs Category Budget,Count Unique Campaigns,Similarity Index,Bgt Unique Cmps,Count Similar Campaigns,Bgt Similar Cmp,Similarity Check,is Q1?,SIX excl Q1,Sum of Sim Campaign Budget,Biggest Budget for the Sim Cmpn (cluster),Country Flag,Lead Country,Media Lead,Country + BU,Category Leads,// Q1,// Q2,// Q3,// Q4,Sort Media Subtype,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Black & White,Black & White,,,,1,Digital,PM & FF,Full Funnel Advanced,1-Apr-24,30-Dec-24,39,273,4,Apr,Dec," 1,226 ",, 466 , 760 ,, TRUE ,,,,65%,,,55%,55%,100%,24%,23.9%, 0.33 , 0.50 ," 1,226.00 ", -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Clinical,Clinical,,,,1,TV,Open TV,Non PM,4-Mar-24,19-Aug-24,24,168,3,Mar,Aug," 1,354 ", 361 , 641 , 352 ,, TRUE ,,," 1,503 ",65%,50%,,79%,79%,100%,18%,18.4%, -   , 0.50 , -   , 0.20 ," 1,354.00 ", 3.00 , No , 2.00 ," 1,716.00 "," 1,716.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , 1.00 , 1.00 , 1.00 , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Clinical,Clinical,,,,1,Digital,PM & FF,Full Funnel Advanced,4-Mar-24,30-Oct-24,34,240,3,Mar,Oct, 362 , 60 , 180 , 122 ,, TRUE ,,,,,,,21%,21%,100%,18%,18.4%, -   , 0.50 , -   , 0.20 , 362.00 , 3.00 , No , 2.00 ," 1,716.00 "," 1,716.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Even Tone,Even Tone Core,,,,1,TV,Open TV,Non PM,5-Feb-24,7-Oct-24,35,245,2,Feb,Oct," 2,146 ", 572 , 690 , 663 , 221 , TRUE ,,," 2,418 ",70%,61%,,40%,40%,100%,58%,57.6%, 0.33 , 0.20 ," 2,146.00 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Even Tone,Even Tone Core,,,,1,TV,Paid TV,Non PM,12-Feb-24,16-Sep-24,31,217,2,Feb,Sep, 374 , 104.37 , 135.00 , 135.00 ,, TRUE ,,,,,,,7%,7%,100%,58%,57.6%, 0.33 , 0.20 , 374.37 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 3 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Even Tone,Even Tone Core,,,,1,OOH,OOH,Non PM,1-Jul-24,7-Sep-24,10,68,7,Jul,Sep, 524 ,, 524 ,,, TRUE ,,,,,,,10%,10%,100%,58%,57.6%, 0.33 , 0.20 , 524.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , -   , 8 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Even Tone,Even Tone Core,,,,1,Digital,PM & FF,Full Funnel Advanced,29-Jan-24,31-Dec-24,48,337,1,Jan,Dec," 2,050 ", 440 , 660 , 500 , 450 , TRUE ,,,,60%,,,38%,38%,100%,58%,57.6%, 0.33 , 0.20 ," 2,050.00 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Deo,Even Tone,Even Tone Core,,,,1,Digital,Influencers,Non PM,29-Jan-24,26-Aug-24,30,210,1,Jan,Aug, 271 , 100 , 121 , 50 ,, TRUE ,,,,,,,5%,5%,100%,58%,57.6%, 0.33 , 0.20 , 271.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Luminous 630,Orionis,,,,1,TV,Open TV,Non PM,12-Feb-24,30-Oct-24,37,261,2,Feb,Oct," 2,858 ", 802 , 869 ," 1,187 ",, TRUE ,,," 2,833 ",65%,78%,,33%,33%,100%,79%,78.7%, -   , 0.20 , -   , 0.13 ," 2,858.00 ", 3.00 , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Luminous 630,Orionis,,,,1,TV,Paid TV,Non PM,19-Feb-24,30-Oct-24,36,254,2,Feb,Oct," 1,200 ", 300 , 450 , 450 ,, TRUE ,,,,,,,14%,14%,100%,79%,78.7%, -   , 0.20 , -   , 0.13 ," 1,200.00 ", 3.00 , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 3 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Luminous 630,Orionis,,,,1,OOH,OOH,Non PM,1-Apr-24,22-May-24,7,51,4,Apr,May, 117 ,, 117 ,,, TRUE ,,,,45%,,,1%,1%,100%,79%,78.7%, -   , 0.20 , -   , 0.13 , 117.00 , 3.00 , Yes , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 8 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Luminous 630,Orionis,,,,1,Digital,PM & FF,Full Funnel Advanced,12-Feb-24,22-Jul-24,23,161,2,Feb,Jul," 3,506 "," 1,100.00 "," 1,396.00 "," 1,010.00 ",, TRUE ,,,,79%,,,41%,41%,100%,79%,78.7%, -   , 0.20 , -   , 0.13 ," 3,506.00 ", 3.00 , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Luminous 630,Orionis,,,,1,Digital,Influencers,Non PM,12-Feb-24,30-Jul-24,24,169,2,Feb,Jul, 909 , 400.00 , 369.00 , 140.00 ,, TRUE ,,,,,,,11%,11%,100%,79%,78.7%, -   , 0.20 , -   , 0.13 , 909.00 , 3.00 , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Facial,Skin Gin,,,,1,TV,Open TV,Non PM,4-Mar-24,27-Jul-24,21,145,3,Mar,Jul, 648 , 198.00 , 450.00 ,,, TRUE ,,, 952 ,69%,,,28%,28%,100%,21%,21.3%, 0.33 , 0.25 , 648.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Facial,Skin Gin,,,,1,OOH,OOH,Non PM,1-Apr-24,24-May-24,8,53,4,Apr,May, 134 ,, 134.00 ,,, TRUE ,,,,,,,6%,6%,100%,21%,21.3%, 0.33 , 0.25 , 134.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 8 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Facial,Skin Gin,,,,1,Digital,PM & FF,Full Funnel Advanced,10-Mar-24,9-Dec-24,39,274,3,Mar,Dec," 1,310 ", 150 , 450 , 440 , 270 , TRUE ,,,,68%,,,56%,56%,100%,21%,21.3%, 0.33 , 0.25 ," 1,310.00 ", -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Care,Facial,Skin Gin,,,,1,Digital,Influencers,Non PM,14-Apr-24,24-Jun-24,10,71,4,Apr,Jun, 232 ,, 232 ,,, TRUE ,,,,,,,10%,10%,100%,21%,21.3%, 0.33 , 0.25 , 232.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , 1.00 , -   , -   , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Micellar,Amino,,,,1,TV,Open TV,Non PM,6-May-24,22-Jul-24,11,77,5,May,Jul," 1,024 ",, 822.00 , 202.00 ,, TRUE ,,, 860 ,55%,50%,,39%,39%,100%,38%,37.6%, -   , 0.33 , -   , 0.17 ," 1,024.00 ", 3.00 , No , 2.00 ," 2,599.00 "," 2,599.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , 1.00 , 1.00 , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Micellar,Amino,,,,1,Digital,PM & FF,Full Funnel Advanced,10-Mar-24,31-Dec-24,42,296,3,Mar,Dec," 1,289 ", 50.00 , 370.00 , 481.00 , 388.00 , TRUE ,,,,65%,,,50%,50%,100%,38%,37.6%, -   , 0.33 , -   , 0.17 ," 1,289.00 ", 3.00 , No , 2.00 ," 2,599.00 "," 2,599.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Micellar,Amino,,,,1,Digital,Influencers,Non PM,10-Mar-24,31-Dec-24,42,296,3,Mar,Dec, 286 , 30.00 , 76.00 , 60.00 , 120.00 , TRUE ,,,,,,,11%,11%,100%,38%,37.6%, -   , 0.33 , -   , 0.17 , 286.00 , 3.00 , No , 2.00 ," 2,599.00 "," 2,599.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , 1.00 , 1.00 , 1.00 , 1.00 , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Acne,Derma Skin Clear,,,,1,TV,Open TV,Non PM,23-Sep-24,31-Dec-24,14,99,9,Sep,Dec, 840 ,,,, 840.00 , TRUE ,,," 1,200 ",61%,54%,,55%,55%,100%,22%,21.9%, 0.33 , 0.25 , 840.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , 1.00 , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Acne,Derma Skin Clear,,,,1,TV,Paid TV,Non PM,23-Sep-24,31-Dec-24,14,99,9,Sep,Dec, 172 ,,,, 172.00 , TRUE ,,,,,,,11%,11%,100%,22%,21.9%, 0.33 , 0.25 , 172.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , 1.00 , 3 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Acne,Derma Skin Clear,,,,1,Digital,PM & FF,Full Funnel Advanced,23-Sep-24,31-Dec-24,14,99,9,Sep,Dec, 360 ,,,, 360.00 , TRUE ,,,,,,,24%,24%,100%,22%,21.9%, 0.33 , 0.25 , 360.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Acne,Derma Skin Clear,,,,1,Digital,Influencers,Non PM,14-Oct-24,25-Nov-24,6,42,10,Oct,Nov, 143 ,,,, 143.00 , TRUE ,,,,,,,9%,9%,100%,22%,21.9%, 0.33 , 0.25 , 143.00 , -   , -   , -   , No , -   ,  , -   ,  ,  ,  ,   ,  , -   , -   , -   , 1.00 , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Rose Care,Petals,,,,1,TV,Open TV,Non PM,12-Feb-24,24-Jun-24,19,133,2,Feb,Jun," 1,761 ", 734.00 ," 1,027.00 ",,, TRUE ,,," 1,549 ",62%,62%,,63%,63%,100%,41%,40.5%, -   , 0.33 , -   , 0.17 ," 1,761.00 ", 3.00 , Yes , 0.60 ,  , 503.34 ,  ,  ,  ,   ,  , 1.00 , 1.00 , -   , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Rose Care,Petals,,,,1,Digital,PM & FF,Full Funnel Advanced,7-Feb-24,2-Jul-24,21,146,2,Feb,Jul, 753 , 273 , 360.00 , 120.00 ,, TRUE ,,,,42%,,,27%,27%,100%,41%,40.5%, -   , 0.33 , -   , 0.17 , 753.00 , 3.00 , Yes , 0.60 ,  , 503.34 ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Face Cleansing,Rose Care,Petals,,,,1,Digital,Influencers,Non PM,7-Feb-24,2-Jul-24,21,146,2,Feb,Jul, 288 , 117.00 , 135.00 , 36.00 ,, TRUE ,,,,,,,10%,10%,100%,41%,40.5%, -   , 0.33 , -   , 0.17 , 288.00 , 3.00 , Yes , 0.60 ,  , 503.34 ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Milk,Body Milk 5 in 1,,,,1,TV,Open TV,Non PM,20-Jan-24,16-Sep-24,34,240,1,Jan,Sep," 1,824 ", 708 , 280 , 836 ,, TRUE ,,," 1,890 ",72%,64%,,62%,62%,100%,36%,36.3%, -   , 0.25 , -   , 0.19 ," 1,824.00 ", 3.00 , Yes , 1.00 ,  , 489.74 ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Milk,Body Milk 5 in 1,,,,1,TV,Paid TV,Non PM,20-Jan-24,16-Sep-24,34,240,1,Jan,Sep, 268 , 108 , 30 , 130 ,, TRUE ,,,,,,,9%,9%,100%,36%,36.3%, -   , 0.25 , -   , 0.19 , 268.00 , 3.00 , Yes , 1.00 ,  , 489.74 ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 3 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Milk,Body Milk 5 in 1,,,,1,Digital,PM & FF,Full Funnel Advanced,8-Jan-24,19-Nov-24,45,316,1,Jan,Nov, 770 , 246 , 150 , 194 , 180 , TRUE ,,,,45%,,,26%,26%,100%,36%,36.3%, -   , 0.25 , -   , 0.19 , 770.00 , 3.00 , Yes , 1.00 ,  , 489.74 ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Milk,Body Milk 5 in 1,,,,1,Digital,Influencers,Non PM,1-Jul-24,16-Sep-24,11,77,7,Jul,Sep, 100 ,, 100 ,,, TRUE ,,,,,,,3%,3%,100%,36%,36.3%, -   , 0.25 , -   , 0.19 , 100.00 , 3.00 , Yes , 1.00 ,  , 489.74 ,  ,  ,  ,   ,  , -   , -   , 1.00 , -   , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Crème,Crème,,,,1,Digital,PM & FF,Full Funnel Advanced,16-Sep-24,2-Dec-24,11,77,9,Sep,Dec, 176 ,,, 121 , 55 , TRUE ,,,,35%,,,64%,64%,100%,3%,3.4%, -   , 0.50 , -   , 0.19 , 176.00 , 1.00 , No , 2.00 , 276.00 , 276.00 ,###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , -   , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Crème,Crème,,,,1,Digital,Influencers,Basic PM,16-Sep-24,25-Nov-24,10,70,9,Sep,Nov, 100 ,,, 35 , 65 , TRUE ,,,,,,,36%,36%,100%,3%,3.4%, -   , 0.50 , -   , 0.19 , 100.00 , 1.00 , No , 2.00 , 276.00 , 276.00 ,###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , -   , 1.00 , 1.00 , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Luminous 630,Polaris,,,,1,TV,Open TV,Non PM,5-Aug-24,15-Dec-24,19,132,8,Aug,Dec, 840 ,,, 210 , 630 , TRUE ,,, 964 ,61%,51%,,45%,45%,100%,23%,22.9%, -   , 0.25 , -   , 0.19 , 840.00 , 3.00 , No , 2.00 ," 1,865.00 "," 1,865.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , -   , 1.00 , 1.00 , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Luminous 630,Polaris,,,,1,TV,Paid TV,Non PM,5-Aug-24,15-Dec-24,19,132,8,Aug,Dec, 128 ,,, 38 , 90 , TRUE ,,,,,,,7%,7%,100%,23%,22.9%, -   , 0.25 , -   , 0.19 , 128.00 , 3.00 , No , 2.00 ," 1,865.00 "," 1,865.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , -   , 1.00 , 1.00 , 3 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Luminous 630,Polaris,,,,1,Digital,PM & FF,Full Funnel Advanced,5-Aug-24,15-Dec-24,19,132,8,Aug,Dec, 787 ,,, 210 , 577 , TRUE ,,,,55%,,,42%,42%,100%,23%,22.9%, -   , 0.25 , -   , 0.19 , 787.00 , 3.00 , No , 2.00 ," 1,865.00 "," 1,865.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , -   , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Luminous 630,Polaris,,,,1,Digital,Influencers,Non PM,5-Aug-24,15-Dec-24,19,132,8,Aug,Dec, 110 ,,, 30 , 80 , TRUE ,,,,,,,6%,6%,100%,23%,22.9%, -   , 0.25 , -   , 0.19 , 110.00 , 3.00 , No , 2.00 ," 1,865.00 "," 1,865.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , -   , 1.00 , 1.00 , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Repair & Care,Repair & Care,,,,1,TV,Open TV,Non PM,1-Apr-24,23-Sep-24,25,175,4,Apr,Sep," 1,681 ",, 996 , 685 ,, TRUE ,,," 1,680 ",64%,51%,,55%,55%,100%,37%,37.4%, -   , 0.33 , -   , 0.19 ," 1,681.00 ", 1.00 , No , 2.00 ," 3,051.00 "," 3,051.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , 1.00 , 1.00 , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Repair & Care,Repair & Care,,,,1,Digital,PM & FF,Full Funnel Advanced,1-Apr-24,23-Sep-24,25,175,4,Apr,Sep," 1,318 ",, 706 , 612 ,, TRUE ,,,,61%,,,43%,43%,100%,37%,37.4%, -   , 0.33 , -   , 0.19 ," 1,318.00 ", 1.00 , No , 2.00 ," 3,051.00 "," 3,051.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , 1.00 , 1.00 , -   , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Hand Body,Repair & Care,Repair & Care,,,,1,Digital,Influencers,Non PM,1-Apr-24,23-Sep-24,25,175,4,Apr,Sep, 52 ,, 30 , 22 ,, TRUE ,,,,,,,2%,2%,100%,37%,37.4%, -   , 0.33 , -   , 0.19 , 52.00 , 1.00 , No , 2.00 ," 3,051.00 "," 3,051.00 ",###############################################################################################################################################################################################################################################################, Mexico , Emlia Reyes , Mexico Nivea , Sandra Melendez , -   , 1.00 , 1.00 , -   , 4 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Sun,UV Face,UV Face,,,,1,TV,Open TV,Non PM,25-Mar-24,30-Jun-24,14,97,3,Mar,Jun," 1,277 ",," 1,277 ",,, TRUE ,,," 1,123 ",60%,60%,,36%,36%,100%,100%,100.0%, 0.33 , 0.33 ," 1,277.00 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , -   , -   , 2 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Sun,UV Face,UV Face,,,,1,Digital,PM & FF,Full Funnel Advanced,12-Feb-24,29-Aug-24,28,199,2,Feb,Aug," 2,007 ", 647 ," 1,010 ", 350 ,, TRUE ,,,,65%,,,56%,56%,100%,100%,100.0%, 0.33 , 0.33 ," 2,007.00 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 1 ,
, FC06 2024 ,2024,LATAM,Nivea,LATAM,Mexico,Sun,UV Face,UV Face,,,,1,Digital,Influencers,Non PM,12-Feb-24,30-Aug-24,29,200,2,Feb,Aug, 271 , 80 , 145 , 46 ,, TRUE ,,,,,,,8%,8%,100%,100%,100.0%, 0.33 , 0.33 , 271.00 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 4 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Deo,Deo,Black & White,,,,,Digital,PM & FF,Full Funnel Advanced,4-Jul-24,19-Sep-24,11,77,7,Jul,Sep, 973 , -   , -   , 973 , -   , TRUE ,,,,70%,,,100%,84%,26%,26%,100.0%, -   , 1.00 , -   , 0.23 , 973.04 , 4.00 , No , 2.00 , 973.04 , 973.04 ,  ,  ,  , Middle East Nivea ,  , -   , -   , 1.00 , -   , 1 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Deo,Deo,Deep,,,,,Digital,PM & FF,Full Funnel Advanced,7-Feb-24,12-Dec-24,44,309,2,Feb,Dec," 1,311 ", 328 , 328 , -   , 656 , TRUE ,,,,90%,,,100%,84%,36%,36%,100.0%, -   , 1.00 , -   , 0.23 ," 1,311.11 ", 3.00 , Yes , 1.00 ,  , 508.94 ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Deo,Deo,Pearl & Beauty,,,,,TV,Open TV,Non PM,1-May-24,7-Nov-24,27,190,5,May,Nov, 575 , -   , 288 , -   , 287 , TRUE ,,," 3,600 ",78%,79%,,41%,16%,38%,38%,100.0%, -   , 0.50 , -   , 0.23 , 575.16 , 2.00 , No , 1.00 ," 1,400.06 "," 1,400.06 ",  ,  ,  ,   ,  , -   , 1.00 , 1.00 , 1.00 , 2 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Deo,Deo,Pearl & Beauty,,,,,Digital,PM & FF,Full Funnel Advanced,1-Apr-24,5-Dec-24,35,248,4,Apr,Dec, 825 , -   , 412 , -   , 412 , TRUE ,,,,90%,,,59%,84%,38%,38%,100.0%, -   , 0.50 , -   , 0.23 , 824.90 , 2.00 , No , 1.00 ," 1,400.06 "," 1,400.06 ",  ,  ,  ,   ,  , -   , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Face Care,Luminous 630,Re-imagine Luminous,,,,,TV,Open TV,Non PM,10-Jan-24,30-Jun-24,25,172,1,Jan,Jun, 970 , 504 , 465 , -   , -   , TRUE ,,," 4,200 ",78%,70%,,46%,46%,100%,100%,100.0%, 0.59 , 0.50 , 969.54 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , -   , -   , 2 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Face Care,Luminous 630,Re-imagine Luminous,,,,,Digital,PM & FF,Full Funnel Advanced,3-Jan-24,18-Jul-24,28,197,1,Jan,Jul," 1,159 ", 562 , 409 , 188 , -   , TRUE ,,,,90%,,,54%,54%,100%,100%,100.0%, 0.59 , 0.50 ," 1,159.42 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 1 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Face Cleansing,Micellar,Micellar Pro,,,,,TV,Open TV,Non PM,1-Jan-24,25-Jul-24,29,206,1,Jan,Jul," 1,185 ", 712 , 259 , 214 , -   , TRUE ,,," 5,400 ",78%,70%,,40%,40%,100%,100%,100.0%, 0.59 , 0.50 ," 1,184.87 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , -   , 2 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Face Cleansing,Micellar,Micellar Pro,,,,,Digital,PM & FF,Full Funnel Advanced,7-Feb-24,12-Dec-24,44,309,2,Feb,Dec," 1,753 ", 677 , -   , 492 , 584 , TRUE ,,,,90%,,,60%,60%,100%,100%,100.0%, 0.59 , 0.50 ," 1,752.97 ", -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 1 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Hand Body,Benneton,Benneton DG,,,,,Digital,PM & FF,Full Funnel Advanced,7-Feb-24,27-Jun-24,20,141,2,Feb,Jun, 454 , 182 , 273 , -   , -   , TRUE ,,,,,,,100%,100%,100%,9%,8.7%, 0.59 , 1.00 , 454.44 , -   , -   , -   , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , -   , -   , 1 ,
, FC06 2024 ,2024,AME,Nivea,MENAT,Middle East,Hand Body,Milk,Body Milk 5 in 1,,,,,TV,Open TV,Non PM,1-Jan-24,21-Nov-24,46,325,1,Jan,Nov," 1,894 ", 831 , 351 , 237 , 474 , TRUE ,,," 11,200 ",78%,70%,,53%,53%,100%,68%,67.9%, -   , 0.50 , -   , 0.38 ," 1,893.87 ", 1.00 , Yes , -   ,  , -   ,  ,  ,  ,   ,  , 1.00 , 1.00 , 1.00 , 1.00 , 2 ,
